7.345659,-0.993596
7.336837,-1.187856
7.327947,-1.382114
7.318977,-1.576371
7.309915,-1.770624
7.300756,-1.964874
7.291493,-2.159119
7.282123,-2.353359
7.272645,-2.547594
7.263057,-2.741822
7.253362,-2.936046
7.243561,-3.130263
7.233656,-3.324475
7.223650,-3.518681
7.213544,-3.712881
7.203341,-3.907076
7.193046,-4.101265
7.182662,-4.295449
7.172190,-4.489628
7.161637,-4.683801
7.152694,-4.867580
7.146594,-5.003486
7.140609,-5.100466
7.137103,-5.158668
7.138449,-5.178395
7.147027,-5.160226
7.159754,-5.113566
7.162738,-5.078608
7.161536,-5.054805
7.159901,-5.035581
7.158206,-5.020083
7.156564,-5.007396
7.155091,-4.997091
7.153787,-4.988554
7.152706,-4.981625
7.151845,-4.976055
7.151149,-4.971438
7.150614,-4.967658
7.150216,-4.964544
7.149951,-4.962046
7.149792,-4.959990
7.149770,-4.959705
7.149770,-4.959705
7.149771,-4.959705
7.149771,-4.959705
7.149771,-4.959705
7.149772,-4.959705
7.149772,-4.959705
7.149772,-4.959705
7.149772,-4.959705
7.149773,-4.959705
7.153887,-4.930275
7.159759,-4.923074
7.166148,-4.924757
7.172443,-4.926716
7.178639,-4.928970
7.184722,-4.931506
7.190665,-4.934293
7.196463,-4.937344
7.202112,-4.940653
7.207604,-4.944231
7.212920,-4.948049
7.218037,-4.952087
7.222947,-4.956351
7.227653,-4.960833
7.232143,-4.965532
7.236417,-4.970440
7.240476,-4.975542
7.244305,-4.980835
7.247905,-4.986310
7.251253,-4.991952
7.254358,-4.997753
7.257213,-5.003704
7.259821,-5.009800
7.262173,-5.016025
7.264258,-5.022359
7.266067,-5.028780
7.267595,-5.035281
7.268845,-5.041850
7.269805,-5.048463
7.270468,-5.055115
7.270856,-5.061781
7.271425,-5.068102
7.272937,-5.072998
7.273254,-5.077113
7.273392,-5.080423
7.273448,-5.083070
7.273504,-5.085085
7.273554,-5.086716
7.273500,-5.088019
7.273484,-5.089044
7.273514,-5.089848
7.273557,-5.090469
7.273591,-5.090951
7.273603,-5.091331
7.273615,-5.091621
7.273602,-5.091674
7.273575,-5.091674
7.273548,-5.091674
7.273520,-5.091675
7.273492,-5.091676
7.263956,-5.094521
7.216727,-5.097558
7.129834,-5.098219
7.004091,-5.094248
6.837634,-5.082341
6.644721,-5.063482
6.451298,-5.049448
6.257540,-5.039303
6.063568,-5.032324
5.869454,-5.027961
5.675248,-5.025715
5.480982,-5.025180
5.286676,-5.025997
5.092338,-5.027823
4.897988,-5.030590
4.703625,-5.034162
4.509248,-5.038343
4.314849,-5.042990
4.120436,-5.047969
3.926024,-5.053179
3.731615,-5.058551
3.537203,-5.064021
3.374729,-5.070197
3.256475,-5.073669
3.175659,-5.075714
3.133165,-5.077691
3.129303,-5.081456
3.163893,-5.089040
3.207500,-5.092261
3.239323,-5.092120
3.262033,-5.089911
3.279911,-5.087303
3.294397,-5.084943
3.306450,-5.082798
3.316273,-5.080970
3.324129,-5.079485
3.330599,-5.078252
3.335902,-5.077258
3.340261,-5.076472
3.343886,-5.075855
3.346833,-5.075401
3.349244,-5.075083
3.351198,-5.074891
3.351547,-5.074860
3.351547,-5.074860
3.351547,-5.074861
3.351547,-5.074861
3.351547,-5.074861
3.351547,-5.074861
3.351547,-5.074862
3.351547,-5.074862
3.351547,-5.074862
3.351547,-5.074863
3.370207,-5.073892
3.370911,-5.067204
3.371317,-5.060490
3.371423,-5.053764
3.371213,-5.047043
3.370883,-5.040314
3.370293,-5.033602
3.369393,-5.026929
3.368191,-5.020304
3.366692,-5.013743
3.364897,-5.007258
3.362811,-5.000863
3.360439,-4.994569
3.357785,-4.988390
3.354856,-4.982339
3.351658,-4.976427
3.348198,-4.970665
3.344483,-4.965066
3.340521,-4.959640
3.336320,-4.954398
3.331890,-4.949350
3.327238,-4.944505
3.322375,-4.939874
3.317311,-4.935465
3.312056,-4.931286
3.306620,-4.927345
3.301014,-4.923651
3.295328,-4.920255
3.291012,-4.916867
3.287052,-4.914884
3.283872,-4.913404
3.281403,-4.912326
3.279438,-4.911515
3.277898,-4.910913
3.276682,-4.910462
3.275730,-4.910129
3.274978,-4.909883
3.274393,-4.909707
3.273927,-4.909582
3.273563,-4.909508
3.273349,-4.909485
3.273350,-4.909516
3.273351,-4.909548
3.273352,-4.909579
3.273353,-4.909611
3.275406,-4.904158
3.278408,-4.908092
3.272584,-4.949936
3.256175,-5.029370
3.226865,-5.145757
3.180764,-5.300318
3.120530,-5.482909
3.065324,-5.668589
3.015497,-5.855904
2.970162,-6.044468
2.928486,-6.233970
2.889784,-6.424174
2.856424,-6.606328
2.833911,-6.740523
2.816198,-6.836075
2.805606,-6.893428
2.804493,-6.913151
2.809167,-6.882163
2.811897,-6.852553
2.813464,-6.828451
2.814313,-6.808779
2.814759,-6.792671
2.814979,-6.779306
2.815105,-6.768478
2.815182,-6.759487
2.815264,-6.752100
2.815369,-6.746105
2.815506,-6.741172
2.815684,-6.737079
2.815922,-6.733780
2.816163,-6.731127
2.816362,-6.728932
2.816481,-6.727647
2.816481,-6.727677
2.816482,-6.727707
2.816482,-6.727737
2.816483,-6.727768
2.816484,-6.727798
2.816486,-6.727829
2.816487,-6.727860
2.816488,-6.727890
2.816489,-6.727921
2.818185,-6.728213
2.824457,-6.730248
2.830628,-6.732577
2.836680,-6.735181
2.842586,-6.738027
2.848351,-6.741148
2.853960,-6.744520
2.859411,-6.748160
2.864677,-6.752031
2.869743,-6.756127
2.874604,-6.760440
2.879256,-6.764979
2.883693,-6.769733
2.887913,-6.774685
2.891917,-6.779837
2.895690,-6.785176
2.899229,-6.790694
2.902518,-6.796376
2.905562,-6.802215
2.908356,-6.808203
2.910901,-6.814332
2.913188,-6.820586
2.915205,-6.826941
2.916946,-6.833385
2.918405,-6.839905
2.919585,-6.846485
2.920472,-6.853108
2.921136,-6.859486
2.921501,-6.864766
2.921820,-6.868767
2.922071,-6.871917
2.922252,-6.874454
2.922393,-6.876411
2.922512,-6.877963
2.922599,-6.879180
2.922673,-6.880129
2.922724,-6.880898
2.922749,-6.881489
2.922779,-6.881938
2.922791,-6.882278
2.922837,-6.882485
2.922805,-6.882492
2.922773,-6.882499
2.922742,-6.882505
2.922713,-6.882509
2.921389,-6.883732
2.891788,-6.889869
2.823271,-6.897440
2.715705,-6.904545
2.569122,-6.909246
2.379608,-6.906878
2.185629,-6.907731
1.991639,-6.912481
1.797689,-6.920461
1.603795,-6.931275
1.409985,-6.944360
1.216265,-6.959271
1.022625,-6.975689
0.829056,-6.993273
0.635548,-7.011785
0.442088,-7.031036
0.248663,-7.050872
0.055262,-7.071136
-0.138117,-7.091710
-0.331474,-7.112517
-0.524815,-7.133485
-0.718149,-7.154557
-0.911481,-7.175688
-1.096536,-7.196841
-1.235238,-7.213527
-1.335619,-7.223844
-1.397400,-7.230109
-1.420384,-7.234692
-1.404815,-7.240012
-1.357827,-7.245603
-1.324319,-7.243354
-1.300863,-7.238321
-1.282157,-7.233631
-1.267071,-7.229451
-1.254845,-7.225809
-1.244914,-7.222708
-1.236767,-7.220088
-1.230140,-7.217937
-1.224763,-7.216205
-1.220369,-7.214819
-1.216787,-7.213730
-1.213887,-7.212900
-1.211461,-7.212256
-1.209509,-7.211800
-1.209149,-7.211719
-1.209150,-7.211720
-1.209150,-7.211720
-1.209150,-7.211720
-1.209150,-7.211720
-1.209150,-7.211721
-1.209150,-7.211721
-1.209150,-7.211721
-1.209150,-7.211721
-1.209150,-7.211722
-1.180340,-7.211223
-1.169766,-7.215645
-1.167155,-7.221006
-1.164463,-7.226376
-1.163834,-7.232353
-1.165220,-7.238832
-1.166983,-7.245270
-1.169059,-7.251637
-1.171424,-7.257908
-1.174068,-7.264068
-1.176978,-7.270103
-1.180150,-7.276003
-1.183577,-7.281756
-1.187255,-7.287350
-1.191178,-7.292776
-1.195338,-7.298022
-1.199727,-7.303077
-1.204337,-7.307932
-1.209158,-7.312576
-1.214182,-7.317000
-1.219399,-7.321196
-1.224797,-7.325153
-1.230367,-7.328865
-1.236096,-7.332324
-1.241975,-7.335522
-1.247991,-7.338454
-1.254131,-7.341114
-1.260384,-7.343497
-1.266737,-7.345599
-1.273177,-7.347416
-1.279692,-7.348943
-1.286272,-7.350177
-1.292904,-7.351113
-1.299576,-7.351748
-1.306264,-7.352113
-1.312720,-7.352724
-1.318334,-7.353814
-1.323051,-7.354113
-1.326879,-7.354141
-1.329906,-7.354110
-1.332336,-7.354014
-1.334216,-7.353939
-1.335671,-7.353868
-1.336856,-7.353790
-1.337780,-7.353756
-1.338494,-7.353769
-1.339044,-7.353796
-1.339475,-7.353800
-1.339806,-7.353796
-1.340013,-7.353789
-1.340015,-7.353759
-1.340017,-7.353729
-1.340020,-7.353699
-1.340021,-7.353669
-1.341065,-7.353084
-1.344735,-7.326479
-1.345294,-7.260889
-1.340396,-7.156562
-1.327862,-7.013740
-1.301129,-6.830180
-1.275722,-6.638081
-1.255591,-6.445245
-1.239718,-6.251913
-1.227331,-6.058251
-1.217835,-5.864345
-1.210622,-5.670282
-1.205247,-5.476111
-1.201372,-5.281863
-1.198667,-5.087561
-1.196915,-4.893219
-1.195898,-4.698845
-1.195437,-4.504449
-1.195396,-4.310032
-1.195630,-4.115593
-1.196081,-3.921148
-1.196731,-3.726701
-1.197588,-3.532246
-1.200530,-3.366992
-1.201517,-3.246697
-1.201220,-3.165217
-1.202005,-3.122534
-1.206258,-3.118400
-1.216381,-3.152421
-1.233943,-3.223139
-1.244115,-3.307470
-1.237933,-3.383467
-1.231399,-3.405092
-1.229910,-3.405957
-1.228696,-3.406605
-1.227758,-3.407088
-1.227050,-3.407444
-1.226537,-3.407702
-1.226242,-3.407849
-1.226242,-3.407849
-1.226243,-3.407849
-1.226243,-3.407849
-1.226243,-3.407849
-1.226244,-3.407849
-1.226244,-3.407849
-1.226244,-3.407849
-1.226244,-3.407849
-1.226245,-3.407849
-1.223824,-3.414981
-1.223221,-3.432311
-1.228592,-3.435002
-1.234576,-3.435602
-1.241055,-3.434214
-1.247445,-3.432539
-1.253743,-3.430579
-1.259938,-3.428333
-1.266023,-3.425802
-1.271968,-3.423020
-1.277778,-3.419957
-1.283434,-3.416638
-1.288929,-3.413064
-1.294248,-3.409248
-1.299367,-3.405214
-1.304281,-3.400954
-1.308989,-3.396474
-1.313482,-3.391778
-1.317759,-3.386873
-1.321821,-3.381773
-1.325653,-3.376483
-1.329255,-3.371012
-1.332608,-3.365368
-1.335715,-3.359572
-1.338574,-3.353623
-1.341186,-3.347526
-1.343541,-3.341306
-1.345614,-3.335026
-1.347774,-3.330547
-1.348859,-3.326203
-1.349609,-3.322768
-1.350135,-3.320026
-1.350485,-3.317921
-1.350765,-3.316257
-1.350950,-3.314913
-1.351055,-3.313832
-1.351073,-3.312983
-1.351050,-3.312321
-1.351055,-3.311809
-1.351069,-3.311413
-1.351079,-3.311114
-1.351063,-3.311034
-1.351038,-3.311024
-1.351014,-3.311016
-1.350992,-3.311009
-1.350970,-3.311002
-1.365835,-3.322092
-1.356429,-3.327208
-1.311552,-3.315180
-1.234169,-3.282449
-1.150833,-3.232700
-1.067622,-3.174558
-0.954813,-3.113687
-0.788878,-3.055962
-0.602210,-3.001358
-0.415454,-2.947074
-0.228636,-2.893059
-0.041784,-2.839197
0.145094,-2.785418
0.331980,-2.731668
0.510589,-2.677994
0.631911,-2.636689
0.717420,-2.611759
0.776907,-2.599490
0.833583,-2.601026
0.862610,-2.606134
0.853274,-2.613847
0.805792,-2.627535
0.743559,-2.645951
0.715837,-2.657443
0.697818,-2.665523
0.683151,-2.672407
0.671080,-2.678280
0.661276,-2.683146
0.653251,-2.687175
0.646670,-2.690495
0.641264,-2.693202
0.636818,-2.695402
0.633175,-2.697161
0.630177,-2.698563
0.627698,-2.699674
0.625674,-2.700530
0.624366,-2.701054
0.624396,-2.701039
0.624423,-2.701026
0.624447,-2.701017
0.624466,-2.701010
0.624488,-2.701002
0.624511,-2.700994
0.624533,-2.700986
0.624555,-2.700978
0.624578,-2.700970
0.620410,-2.703691
0.614828,-2.713042
0.616316,-2.719607
0.618098,-2.726095
0.620172,-2.732495
0.622532,-2.738793
0.625173,-2.744977
0.628091,-2.751034
0.631278,-2.756952
0.634727,-2.762720
0.638431,-2.768327
0.642383,-2.773760
0.646573,-2.779010
0.650995,-2.784067
0.655637,-2.788920
0.660491,-2.793561
0.665547,-2.797980
0.670794,-2.802169
0.676223,-2.806119
0.681821,-2.809824
0.687582,-2.813278
0.693491,-2.816474
0.699537,-2.819404
0.705707,-2.822063
0.711990,-2.824446
0.718372,-2.826548
0.724842,-2.828365
0.731387,-2.829894
0.737993,-2.831133
0.744545,-2.832065
0.750388,-2.832857
0.754872,-2.833241
0.758357,-2.833352
0.761085,-2.833369
0.763201,-2.833325
0.764859,-2.833209
0.766143,-2.833058
0.767166,-2.832946
0.767955,-2.832854
0.768574,-2.832773
0.769050,-2.832698
0.769421,-2.832627
0.769671,-2.832604
0.769671,-2.832604
0.769671,-2.832604
0.769670,-2.832604
0.769670,-2.832604
0.770517,-2.832094
0.769437,-2.806828
0.756928,-2.744166
0.730404,-2.644938
0.687086,-2.510132
0.619670,-2.339152
0.550102,-2.156878
0.486522,-1.972668
0.427824,-1.787058
0.372972,-1.600437
0.321275,-1.412858
0.272206,-1.224555
0.225245,-1.035703
0.180046,-0.846451
0.136280,-0.656882
0.093649,-0.467074
0.051892,-0.277046
0.012862,-0.092598
-0.013486,0.040878
-0.033981,0.135980
-0.046242,0.193115
-0.047920,0.212955
-0.036761,0.196352
-0.018385,0.153115
-0.011888,0.116428
-0.010623,0.096670
-0.009966,0.080223
-0.009651,0.066587
-0.009489,0.055270
-0.009397,0.045801
-0.009330,0.037893
-0.009249,0.031367
-0.009148,0.025882
-0.008999,0.021365
-0.008818,0.017582
-0.008594,0.014436
-0.008318,0.011806
-0.008023,0.009573
-0.007831,0.008113
-0.007840,0.008146
-0.007847,0.008176
-0.007853,0.008204
-0.007857,0.008231
-0.007861,0.008258
-0.007866,0.008285
-0.007870,0.008312
-0.007874,0.008338
-0.007879,0.008365
-0.008297,0.004132
-0.014435,-0.003806
-0.020108,-0.005656
-0.025513,-0.008112
-0.030861,-0.010866
-0.036457,-0.012790
-0.042952,-0.011522
-0.049375,-0.009945
-0.055702,-0.008094
-0.061936,-0.005945
-0.068065,-0.003502
-0.074060,-0.000806
-0.079917,0.002157
-0.085632,0.005391
-0.091183,0.008877
-0.096565,0.012611
-0.101755,0.016569
-0.106738,0.020745
-0.111519,0.025147
-0.116088,0.029770
-0.120439,0.034601
-0.124576,0.039635
-0.128490,0.044861
-0.132174,0.050270
-0.135614,0.055854
-0.138808,0.061598
-0.141753,0.067496
-0.144451,0.073541
-0.146897,0.079721
-0.149082,0.086021
-0.150989,0.092409
-0.152623,0.098884
-0.153971,0.105430
-0.155037,0.112028
-0.155808,0.118667
-0.156276,0.125338
-0.156726,0.131906
-0.157613,0.138141
-0.159061,0.144034
-0.161170,0.149573
-0.163794,0.154935
-0.166486,0.160307
-0.167264,0.166236
-0.165888,0.172712
-0.164219,0.179102
-0.162272,0.185395
-0.160041,0.191583
-0.157441,0.197723
-0.154532,0.203763
-0.151359,0.209668
-0.147933,0.215425
-0.144260,0.221023
-0.140343,0.226453
-0.136188,0.231703
-0.131804,0.236763
-0.127198,0.241622
-0.122381,0.246271
-0.117362,0.250700
-0.112150,0.254900
-0.106756,0.258863
-0.101189,0.262580
-0.095463,0.266045
-0.089588,0.269249
-0.083576,0.272188
-0.077438,0.274854
-0.071187,0.277244
-0.064836,0.279352
-0.058398,0.281174
-0.052081,0.282961
-0.046822,0.284538
-0.042698,0.285165
-0.039451,0.285587
-0.036894,0.285869
-0.034876,0.286021
-0.033261,0.286061
-0.031971,0.286077
-0.030967,0.286090
-0.030193,0.286099
-0.029601,0.286105
-0.029144,0.286117
-0.028801,0.286129
-0.028573,0.286131
-0.028562,0.286098
-0.028554,0.286069
-0.028548,0.286042
-0.028541,0.286015
-0.027491,0.286112
-0.017203,0.266464
-0.001318,0.208445
0.017090,0.111963
0.035322,-0.023307
0.047658,-0.210833
0.065989,-0.402874
0.090282,-0.595140
0.119763,-0.786807
0.153420,-0.977891
0.190476,-1.168421
0.230267,-1.358468
0.272265,-1.548100
0.315984,-1.737385
0.361125,-1.926382
0.407354,-2.115150
0.454445,-2.303738
0.502189,-2.492201
0.549752,-2.674313
0.586232,-2.801393
0.609555,-2.891747
0.623620,-2.944370
0.624055,-2.944063
0.615815,-2.922212
0.608554,-2.904675
0.602203,-2.890461
0.596918,-2.879200
0.592451,-2.870036
0.588684,-2.862488
0.585575,-2.856310
0.583094,-2.851349
0.581089,-2.847288
0.579477,-2.843936
0.578196,-2.841166
0.577195,-2.838874
0.576442,-2.837011
0.576251,-2.836515
0.576252,-2.836515
0.576252,-2.836515
0.576252,-2.836515
0.576252,-2.836515
0.576253,-2.836515
0.576253,-2.836515
0.576253,-2.836515
0.576254,-2.836515
0.576254,-2.836515
0.581353,-2.838892
0.588027,-2.838532
0.594314,-2.837717
0.600262,-2.836362
0.605849,-2.834335
0.611226,-2.831765
0.616591,-2.829055
0.622429,-2.827953
0.628911,-2.829293
0.635314,-2.830937
0.641628,-2.832868
0.647839,-2.835077
0.653939,-2.837574
0.659904,-2.840327
0.665738,-2.843365
0.671417,-2.846651
0.676933,-2.850193
0.682277,-2.853980
0.687423,-2.857987
0.692361,-2.862213
0.697097,-2.866670
0.701618,-2.871337
0.705922,-2.876213
0.710012,-2.881290
0.713875,-2.886557
0.717508,-2.892006
0.720891,-2.897625
0.724031,-2.903404
0.726922,-2.909337
0.729566,-2.915413
0.731955,-2.921619
0.733781,-2.928027
0.735075,-2.933500
0.736114,-2.937611
0.736821,-2.940788
0.737322,-2.943320
0.737674,-2.945321
0.737950,-2.946883
0.738133,-2.948140
0.738236,-2.949144
0.738258,-2.949943
0.738217,-2.950581
0.738233,-2.951051
0.738245,-2.951417
0.738252,-2.951659
0.738225,-2.951672
0.738201,-2.951682
0.738179,-2.951689
0.738158,-2.951696
0.737434,-2.952695
0.706938,-2.969376
0.638402,-2.994260
0.531199,-3.023911
0.379642,-3.053781
0.189356,-3.083212
-0.000880,-3.119689
-0.189982,-3.162198
-0.378019,-3.209601
-0.565078,-3.261127
-0.751299,-3.315858
-0.936804,-3.373188
-1.091636,-3.426310
-1.198448,-3.462926
-1.268723,-3.485922
-1.302019,-3.498762
-1.322735,-3.500133
-1.335075,-3.490259
-1.313304,-3.475579
-1.287848,-3.463442
-1.266057,-3.453254
-1.246890,-3.444578
-1.231676,-3.437700
-1.218031,-3.432079
-1.206512,-3.427375
-1.197011,-3.423521
-1.189255,-3.420395
-1.182820,-3.417853
-1.177491,-3.415812
-1.173014,-3.414161
-1.169301,-3.412859
-1.166274,-3.411870
-1.163766,-3.411144
-1.161692,-3.410578
-1.159941,-3.410101
-1.159381,-3.409953
-1.159403,-3.409961
-1.159423,-3.409968
-1.159444,-3.409976
-1.159466,-3.409985
-1.159488,-3.409993
-1.159510,-3.410001
-1.159532,-3.410010
-1.159554,-3.410018
-1.159576,-3.410027
-1.159831,-3.405966
-1.161261,-3.399391
-1.162989,-3.392889
-1.165009,-3.386473
-1.167317,-3.380155
-1.169908,-3.373950
-1.172776,-3.367869
-1.175915,-3.361925
-1.179317,-3.356128
-1.182975,-3.350492
-1.186883,-3.345026
-1.191031,-3.339742
-1.195411,-3.334650
-1.200014,-3.329759
-1.204830,-3.325079
-1.209850,-3.320619
-1.215064,-3.316388
-1.220460,-3.312394
-1.226029,-3.308644
-1.231760,-3.305144
-1.237644,-3.301901
-1.243666,-3.298922
-1.249815,-3.296213
-1.255580,-3.293296
-1.260251,-3.290684
-1.264266,-3.289446
-1.267472,-3.288553
-1.269998,-3.287913
-1.271986,-3.287453
-1.273564,-3.287119
-1.274804,-3.286881
-1.275767,-3.286717
-1.276530,-3.286604
-1.277125,-3.286536
-1.277594,-3.286512
-1.277952,-3.286552
-1.278061,-3.286582
-1.278060,-3.286582
-1.278060,-3.286583
-1.278060,-3.286583
-1.278060,-3.286583
-1.279308,-3.289723
-1.281478,-3.326411
-1.283049,-3.402042
-1.283058,-3.516620
-1.280514,-3.670040
-1.273347,-3.858999
-1.266692,-4.052872
-1.261804,-4.246887
-1.258433,-4.441009
-1.256367,-4.635233
-1.255418,-4.829564
-1.255434,-5.024000
-1.256267,-5.218496
-1.257767,-5.412962
-1.259917,-5.607526
-1.262627,-5.802090
-1.265822,-5.996615
-1.269403,-6.191104
-1.273287,-6.385565
-1.277403,-6.580005
-1.281695,-6.774430
-1.286266,-6.966588
-1.290629,-7.122288
-1.292886,-7.239109
-1.294043,-7.317033
-1.295108,-7.356051
-1.297094,-7.356277
-1.301004,-7.317728
-1.307764,-7.241543
-1.314469,-7.177783
-1.314651,-7.155871
-1.311632,-7.146512
-1.309032,-7.138757
-1.306827,-7.132328
-1.304963,-7.126951
-1.303422,-7.122451
-1.302160,-7.118681
-1.301154,-7.115545
-1.300358,-7.112923
-1.299725,-7.110697
-1.299249,-7.108844
-1.299109,-7.108285
-1.299107,-7.108315
-1.299105,-7.108346
-1.299103,-7.108376
-1.299101,-7.108406
-1.299100,-7.108436
-1.299098,-7.108466
-1.299096,-7.108496
-1.299094,-7.108526
-1.299093,-7.108556
-1.300356,-7.096961
-1.306961,-7.095803
-1.313606,-7.094925
-1.320301,-7.094331
-1.327019,-7.094041
-1.333746,-7.094050
-1.340462,-7.094329
-1.347192,-7.094738
-1.353890,-7.095450
-1.360546,-7.096468
-1.367146,-7.097786
-1.373679,-7.099403
-1.380130,-7.101313
-1.386487,-7.103512
-1.392737,-7.105995
-1.398868,-7.108756
-1.404866,-7.111790
-1.410721,-7.115091
-1.416421,-7.118650
-1.421954,-7.122462
-1.427309,-7.126517
-1.432478,-7.130807
-1.437448,-7.135324
-1.442211,-7.140058
-1.446758,-7.144999
-1.451079,-7.150137
-1.455167,-7.155463
-1.459013,-7.160965
-1.462611,-7.166633
-1.465953,-7.172454
-1.469036,-7.178424
-1.471850,-7.184525
-1.474391,-7.190745
-1.476653,-7.197072
-1.478627,-7.203475
-1.480832,-7.208917
-1.481871,-7.213553
-1.482568,-7.217184
-1.483044,-7.220053
-1.483376,-7.222356
-1.483594,-7.224131
-1.483738,-7.225530
-1.483829,-7.226638
-1.483877,-7.227504
-1.483883,-7.228185
-1.483831,-7.228710
-1.483709,-7.229102
-1.483631,-7.229364
-1.483631,-7.229364
-1.483631,-7.229364
-1.483631,-7.229363
-1.483631,-7.229363
-1.484758,-7.229688
-1.471286,-7.230421
-1.419185,-7.227446
-1.328236,-7.220056
-1.198746,-7.206839
-1.030477,-7.186429
-0.838411,-7.159634
-0.645987,-7.134931
-0.453237,-7.112076
-0.260236,-7.090767
-0.067031,-7.070779
0.126349,-7.051923
0.319870,-7.034029
0.513512,-7.016948
0.707253,-7.000541
0.901071,-6.984695
1.094960,-6.969321
1.288897,-6.954343
1.482814,-6.939687
1.676782,-6.925270
